pitcher,hand,pitch_type,release_speed,release_spin_rate,spin_axis,Mx,Mz,theta
605121,R,SL,85.57746967071058,2377.92277992278,95.54592720970537,9.4351404870057,-1.0341585865514684,73.62741312741312
612434,R,SL,84.27,2876.859598853868,100.15789473684211,6.9556254145901,-1.2314809615389737,80.63323782234957
541640,R,SL,81.5116883116883,2512.5636363636363,120.72727272727273,5.573293941482887,1.453419572722814,81.89090909090909
650828,R,SL,86.82423398328692,2322.401114206128,230.26462395543174,-2.2367569012333894,-0.3244023613779266,84.77715877437326
622491,R,SL,83.58823529411765,2208.0300925925926,158.51809954751133,0.1588879901923232,-1.7698660596822584,86.125
605347,R,SL,87.26881720430107,2226.608695652174,145.6021505376344,2.857275792483275,3.2186672682893946,82.09782608695652
593423,R,SL,86.07295081967213,2489.6236559139784,127.1188524590164,4.688532990138399,2.075932793647556,82.09677419354838
523260,R,SL,87.98058823529412,2571.8214285714284,71.41176470588235,5.9372316278517365,-4.021744043168895,78.72142857142858
669060,R,SL,83.01304347826088,2325.315789473684,97.08695652173913,4.83713490184463,-1.3833277030672333,83.05263157894737
608678,R,SL,83.70555555555556,2490.153846153846,68.05555555555556,5.666895943831414,-3.962006108208288,80.38461538461539
489446,R,SL,86.78148148148148,2135.811320754717,192.87037037037038,-1.2789300831817825,3.3504066083790582,82.50943396226415
518715,R,SL,83.96764705882353,2845.577358490566,127.47058823529412,6.197449708828585,2.933311685424998,81.21509433962264
547179,R,SL,86.58592592592592,2529.1463414634145,97.29629629629629,3.5743187098794933,-1.3880206592050326,83.3089430894309
623465,R,SL,86.7125,2407.525,103.725,4.1344188729688,-0.851678447503039,82.475
554430,R,SL,90.82702702702703,2337.801801801802,164.7135135135135,1.7685881464376112,5.595591949356791,79.83963963963964
605397,R,SL,83.99342105263158,2415.1216216216217,73.2467105263158,6.529602870288528,-3.5509752434664423,78.74324324324324
446099,R,SL,91.63555555555557,2275.3333333333335,141.16666666666666,4.800299929172912,4.970364356748926,77.97777777777777
543699,R,SL,85.01925133689839,2285.98128342246,149.2941176470588,3.823613817409528,5.118196108268164,79.98395721925134
592407,R,SL,70.85,1742.0,176.0,0.6427675523646891,7.8705211023693975,77.25
656814,R,SL,85.15333333333335,2423.133333333333,172.26666666666668,0.19702689424363767,2.0914118663985675,85.8
673633,R,SL,82.5,880.875,198.2,-0.855431075126047,4.254277510465136,71.875
502212,R,SL,85.18192771084338,2240.8373493975905,171.94578313253012,1.0277285453921197,4.340225078801536,83.08433734939759
488768,R,SL,85.64924471299094,2157.5891238670697,157.13293051359517,2.028612568379885,4.146555053185986,81.0
502032,R,SL,84.07971014492756,2714.2063492063494,52.53623188405797,5.94112668790448,-6.415514653034636,78.5079365079365
445926,R,SL,85.13850931677017,2377.082802547771,105.52173913043478,4.4247952087849995,-0.4077161010089442,81.01910828025478
605242,R,SL,86.01302681992338,2520.91466083151,97.16283524904215,8.384338521490971,-0.7099870348379798,76.91903719912473
608371,R,SL,89.07333333333332,2483.5333333333333,136.4,5.9067138592884305,4.883140449330534,78.46666666666667
641816,R,SL,83.31350710900475,2510.7331189710612,98.14454976303317,4.664753729080546,-1.2866634570005522,82.52090032154341
621261,R,SL,86.43333333333334,1957.3333333333333,184.33333333333334,-0.6795635434013304,9.05835400735298,72.33333333333333
493200,R,SL,78.29473684210525,2309.470588235294,101.89473684210526,4.610767691379625,-0.8004957945268716,83.23529411764706
596101,R,SL,84.32307692307693,2390.9375,118.53846153846153,8.431027046282088,2.7533693303921964,76.625
664028,R,SL,82.199173553719,2179.396694214876,188.4793388429752,-0.9278594465410906,1.7159720433352854,84.67768595041322
621098,R,SL,88.73333333333333,2324.3,118.08333333333333,3.4070134244073587,0.2975867161803626,83.6
573185,R,SL,83.74580369843528,2570.139534883721,115.21479374110953,5.592915594949616,0.8293099910656876,82.15813953488372
656629,R,SL,82.7547619047619,2309.9210526315787,87.30952380952381,8.239680015147272,-2.2572827621124754,76.78947368421052
456701,R,SL,87.43333333333334,1884.23745819398,159.1947194719472,1.99025159838531,4.549847929189599,79.54180602006689
593576,R,SL,87.65172413793101,1952.3103448275863,161.3448275862069,2.144130609773557,5.718886755120677,81.23076923076923
